avg_ssim_3d,avg_ssim_2d,avg_mse,avg_mae,avg_rase,avg_fidelity,avg_RSE,avg_sre_l1,avg_sre_l2,avg_rsre_l1,avg_rsre_l2,avg_sigma_mean,avg_sigma_std,avg_sigma_min,avg_sigma_max,avg_sigma_median,num_images
0.9548472755774865,0.8971623734752551,0.00047874602,0.009377141,34.584657316062604,0.8727274536176739,0.17963695996958348,0.009377141,0.018915998,17.073066319183756,19.745407993387843,0.002513540493560463,0.003860541710714137,6.17411695051819e-12,0.0693403479591426,0.0015525239381935939,288
