avg_ssim_3d,avg_ssim_2d,avg_mse,avg_mae,avg_rase,avg_fidelity,avg_RSE,avg_sre_l1,avg_sre_l2,avg_rsre_l1,avg_rsre_l2,avg_sigma_mean,avg_sigma_std,avg_sigma_min,avg_sigma_max,avg_sigma_median,num_images
0.9307309078469874,0.8447742150369897,0.0009459231,0.014167377,42.13306663805012,0.8691401033437337,0.22611351831821921,0.014167377,0.026984023,21.86433485020762,24.352622855894314,0.010356307431754674,0.013474230686353046,1.1280508870510745e-12,0.1340046643470385,0.005997601393986239,161
