avg_ssim_3d,avg_ssim_2d,avg_mse,avg_mae,avg_rase,avg_fidelity,avg_RSE,avg_sre_l1,avg_sre_l2,avg_rsre_l1,avg_rsre_l2,avg_sigma_mean,avg_sigma_std,avg_sigma_min,avg_sigma_max,avg_sigma_median,num_images
0.9817130321812704,0.936974214362302,0.000120452474,0.0043416684,13.795615146348666,0.8768036272660952,0.058037237742350305,0.0043416684,0.01011136,5.830945049404233,8.647866189338467,0.004592879555535286,0.007588222139150146,1.0672947606967408e-19,0.11085873428549219,0.002125632195462198,896
