avg_ssim_3d,avg_ssim_2d,avg_mse,avg_mae,avg_rase,avg_fidelity,avg_RSE,avg_sre_l1,avg_sre_l2,avg_rsre_l1,avg_rsre_l2,avg_sigma_mean,avg_sigma_std,avg_sigma_min,avg_sigma_max,avg_sigma_median,num_images
0.9806157979416926,0.9366354614973658,0.0001345084,0.0046466216,14.43858077636892,0.8766851025614041,0.061426828442823274,0.0046466216,0.010655866,6.182517011101091,9.08232009429152,0.0045582280103449845,0.007476329913125872,1.9875911956554056e-15,0.10597441137360875,0.002099842498539926,896
