avg_ssim_3d,avg_ssim_2d,avg_mse,avg_mae,avg_rase,avg_fidelity,avg_RSE,avg_sre_l1,avg_sre_l2,avg_rsre_l1,avg_rsre_l2,avg_sigma_mean,avg_sigma_std,avg_sigma_min,avg_sigma_max,avg_sigma_median,num_images
0.9513494509226036,0.8835344022117791,0.00060524704,0.009516063,43.27451660476392,0.8702894924920285,0.185458350722201,0.009516063,0.021498166,18.541231126206494,21.160553039119737,0.002713918291414213,0.004907339259771994,8.639668805990544e-18,0.07463593402786589,0.00092584688203848,656
