avg_ssim_3d,avg_ssim_2d,avg_mse,avg_mae,avg_rase,avg_fidelity,avg_RSE,avg_sre_l1,avg_sre_l2,avg_rsre_l1,avg_rsre_l2,avg_sigma_mean,avg_sigma_std,avg_sigma_min,avg_sigma_max,avg_sigma_median,num_images
0.9310140712981165,0.8452421245961076,0.0009272133,0.014149029,41.26788918296355,0.8692104899319302,0.22714186948001014,0.014149029,0.026821116,21.580713496815346,23.83456257004175,0.009814628671785319,0.01244221243903226,1.3199637679113385e-10,0.12153007268257764,0.005859703544284339,161
