avg_ssim_3d,avg_ssim_2d,avg_mse,avg_mae,avg_rase,avg_fidelity,avg_RSE,avg_sre_l1,avg_sre_l2,avg_rsre_l1,avg_rsre_l2,avg_sigma_mean,avg_sigma_std,avg_sigma_min,avg_sigma_max,avg_sigma_median,num_images
0.9557962071693369,0.8979051108638247,0.00047136744,0.009283679,35.18586655017368,0.8728480859860307,0.17795744851335055,0.009283679,0.019040722,17.070883036487633,20.03278610193067,0.002462808721045601,0.003552394691925858,3.688605937361753e-12,0.0683195751432019,0.0015640935800749706,288
