avg_ssim_3d,avg_ssim_2d,avg_mse,avg_mae,avg_rase,avg_fidelity,avg_RSE,avg_sre_l1,avg_sre_l2,avg_rsre_l1,avg_rsre_l2,avg_sigma_mean,avg_sigma_std,avg_sigma_min,avg_sigma_max,avg_sigma_median,num_images
0.9504154700384798,0.8821787805675282,0.00060109637,0.009582742,42.8944276732279,0.8698321901285381,0.18631794973185695,0.009582742,0.021460835,18.56048177223562,21.008600246888108,0.0028101378365380054,0.004974072842387392,1.485191501498823e-14,0.06845469246391298,0.0009766956518876945,656
