avg_ssim_3d,avg_ssim_2d,avg_mse,avg_mae,avg_rase,avg_fidelity,avg_RSE,avg_sre_l1,avg_sre_l2,avg_rsre_l1,avg_rsre_l2,avg_sigma_mean,avg_sigma_std,avg_sigma_min,avg_sigma_max,avg_sigma_median,num_images
0.9563509726565168,0.8888655019754875,0.0003642442,0.009417102,20.216834532395264,0.8752326145918882,0.09481158636377326,0.009417102,0.018054029,10.481277914784316,13.423887587019376,0.00392007986790434,0.00447439010895323,7.247195387903478e-14,0.03127689325317208,0.001684477483649971,224
