avg_ssim_3d,avg_ssim_2d,avg_mse,avg_mae,avg_rase,avg_fidelity,avg_RSE,avg_sre_l1,avg_sre_l2,avg_rsre_l1,avg_rsre_l2,avg_sigma_mean,avg_sigma_std,avg_sigma_min,avg_sigma_max,avg_sigma_median,num_images
0.9710921797240566,0.8972967315096163,0.0003591643,0.010538756,15.395732797793883,0.8711136569495863,0.10132227351423354,0.010538756,0.017008621,9.5948485750705,9.96716196736088,0.0042488896568102065,0.0037422135534143307,2.8712460391957667e-16,0.0308232258859789,0.0038022406937670895,640
