avg_ssim_3d,avg_ssim_2d,avg_mse,avg_mae,avg_rase,avg_fidelity,avg_RSE,avg_sre_l1,avg_sre_l2,avg_rsre_l1,avg_rsre_l2,avg_sigma_mean,avg_sigma_std,avg_sigma_min,avg_sigma_max,avg_sigma_median,num_images
0.9699962104038924,0.8946098982599967,0.00037539442,0.010880293,16.00637232258177,0.8707349108916673,0.10427467071567662,0.010880293,0.017619537,9.956505509908311,10.36073682596907,0.004472001042449847,0.004060474280777271,6.007293278602516e-16,0.037184084259206426,0.003835690949563286,640
