avg_ssim_3d,avg_ssim_2d,avg_mse,avg_mae,avg_rase,avg_fidelity,avg_RSE,avg_sre_l1,avg_sre_l2,avg_rsre_l1,avg_rsre_l2,avg_sigma_mean,avg_sigma_std,avg_sigma_min,avg_sigma_max,avg_sigma_median,num_images
0.9566231808289868,0.8891229835791604,0.0003586624,0.009377861,20.362435848324633,0.8752072294094465,0.09387461530111198,0.009377861,0.018084614,10.471496454972241,13.523392964686666,0.004217169025131235,0.0048560580305222955,3.188605819632219e-12,0.03154093192590933,0.0016945899800962902,224
