avg_ssim_3d,avg_ssim_2d,avg_mse,avg_mae,avg_rase,avg_fidelity,avg_RSE,avg_sre_l1,avg_sre_l2,avg_rsre_l1,avg_rsre_l2,avg_sigma_mean,avg_sigma_std,avg_sigma_min,avg_sigma_max,avg_sigma_median,num_images
0.9702019958673411,0.8975841904492722,0.0003790846,0.010841533,15.894391908233398,0.8709339446158367,0.10382830940070562,0.010841533,0.01755401,9.881750660133548,10.256423941464163,0.004315572269479162,0.00393137678693165,9.464563489943798e-17,0.03733038739883341,0.003604537093633553,640
