avg_ssim_3d,avg_ssim_2d,avg_mse,avg_mae,avg_rase,avg_fidelity,avg_RSE,avg_sre_l1,avg_sre_l2,avg_rsre_l1,avg_rsre_l2,avg_sigma_mean,avg_sigma_std,avg_sigma_min,avg_sigma_max,avg_sigma_median,num_images
0.9530189553761557,0.8941122016533204,0.00051960285,0.00948723,35.693007203041105,0.8724116280535301,0.17966102079177895,0.00948723,0.019498874,17.34994680284419,20.38411853524546,0.002554752013060756,0.003769837745090222,2.401421131296371e-11,0.06617288297921833,0.0016325995335743453,288
