avg_ssim_3d,avg_ssim_2d,avg_mse,avg_mae,avg_rase,avg_fidelity,avg_RSE,avg_sre_l1,avg_sre_l2,avg_rsre_l1,avg_rsre_l2,avg_sigma_mean,avg_sigma_std,avg_sigma_min,avg_sigma_max,avg_sigma_median,num_images
0.9557780733998547,0.8869003450091267,0.00034375623,0.009140298,20.29709150339915,0.8749370831138289,0.09046463668346405,0.009140298,0.0179768,10.264343708487493,13.491467971886907,0.004315732151943459,0.004894015020649282,9.610085640552267e-15,0.02957604789740539,0.001786812722587326,224
